"","participant.label","(Intercept)","flying.weight","diet.weight","electricity.weight","commute.weight","regional.weight","recycling.weight","gender","age","income","education","cc_concern.mean","total_co2","conservative_liberal.binary","conservative_liberal","policy.car.sub","policy.car.tax","policy.flying.sub","policy.flying.tax","policy.RE.sub","policy.RE.tax","policy.meat.tax","policy.meat.sub","policy.recycle.tax","policy.recycle.sub","policy.regional_food.sub","policy.regional_food.tax","policy.support.total","policy.car","policy.flying","policy.RE","policy.meat","policy.recycle","policy.regional_food","footprint.electricity","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.public.transport"
"51","5bec992f398eb00001a24ace",2.51727418391711,1.28796241279352,0.996089750618873,1.18488304458998,0.92673627204966,0.907344774821863,1.19959253736748,"Male",27,"< 18.000£","Further education",4,2.9,"left-leaning",5,7,5,4,3,5,1,1,6,1,5,6,1,3.75,6,3.5,3,3.5,3,3.5,0.6988837,0,-0.0575,2.282,0,0,0,0,0
"52","5c083bf7133f8700012f74fe",2.55567407716596,0.657567847385424,1.0160568626054,0.64681568274469,0.62486596575099,0.800226583951942,1.2910972090477,"Female",46,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,2.2,"right-leaning",6,4,4,5,4,5,4,4,5,4,7,4,3,4.41666666666667,4,4.5,4.5,4.5,5.5,3.5,0.1031,-0.44,-0.0575,2.282,0.2726,0,0,0,0
"53","5c097fbac15a020001bb0720",2.37658094186272,1.09788706913291,0.441467357729247,0.502802502311906,0.125533827584692,0.326871519886646,0.710900495824281,"Female",49,"< 18.000£","Further education",1.5,3.6,"right-leaning",8,7,1,6,2,6,1,1,7,1,7,7,1,3.91666666666667,4,4,3.5,4,4,4,1.294697,-0.11,-0.0575,1.431,1.0872,0,0,0,0
"54","5c1a9e662e3e4200018d9ff6",2.60819300260249,0.371540214077044,-0.215142386363676,0.556415976658,0.327907964641267,0.233824715871005,0.374894961114609,"Female",24,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,10.8,"right-leaning",6,7,6,6,3,6,1,3,6,4,6,7,4,4.91666666666667,6.5,4.5,3.5,4.5,5,5.5,1.294697,0,0,2.282,0.2726,0.1555,0.0729,6.74,0.1142
"55","5c3baa275a88cc000189ef36",2.35217009083917,0.377194280632299,0.325657118087144,0.436764155230693,0.0169113466273854,0.208881018654879,0.556916292823723,"Male",45,"> 45.001£","Higher education (Bachelor, Master, PhD)",2,7.1,"right-leaning",6,7,2,7,1,7,1,1,7,1,7,7,1,4.08333333333333,4.5,4,4,4,4,4,1.294697,-0.22,-0.0575,2.282,0,0.1555,0.0729,3.59,0.1142
"56","5c3d48955fd1050001a99364",2.49067100545063,0.492337744579374,-0.422149716815018,0.891726523403743,0.406547151878599,0.460923923521599,0.999461749253802,"Female",33,"18.000£ to 23.000£","Compulsory education",2.5,7.6,"left-leaning",4,7,1,7,4,4,1,4,4,4,7,4,1,4,4,5.5,2.5,4,5.5,2.5,1.294697,-0.22,-0.0575,2.282,4.0896,0.1555,0.0729,0,0.1142
"57","5c49d339b43d260001e4dbcb",2.52744213786337,-0.114070536924255,0.254225477154855,0.507085920668305,0.302514800905596,0.283331832718056,0.475239356159438,"Male",46,"> 45.001£","Compulsory education",6,6.3,"left-leaning",5,5,4,5,5,5,5,4,5,5,5,5,5,4.83333333333333,4.5,5,5,4.5,5,5,1.294697,-0.11,-0.0575,2.282,2.0414,0,0,0.9,0
"58","5c49e145e97243000194bace",2.43289198237087,-1.50601359139016,-0.410511069830653,-0.436890640419156,0.218693142690786,-0.320569084369228,-0.0577065317649671,"Female",38,"< 18.000£","Further education",3.75,6.8,"right-leaning",6,4,2,1,4,4,1,1,4,1,4,4,4,2.83333333333333,3,2.5,2.5,2.5,2.5,4,1.294697,-0.22,-0.0575,2.282,3.27168,0.1555,0.0729,0.36,0.1142
"59","5c51d3e6a163ac0001721273",2.501960567789,0.81050228710272,0.641781718920851,0.584627599558203,0.398630134524292,0.563097609923397,0.983368230375289,"Male",47,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5.75,2.1,"left-leaning",4,6,2,6,6,6,2,6,7,3,7,7,5,5.25,4,6,4,6.5,5,6,0.1031,-0.22,-0.0575,1.234,1.0872,0,0,0,0
"60","5c582f95caffa2000175bc72",2.49697744731512,1.66476882653264,0.718398679427905,0.538852485513325,0.256562009181564,0.454916968596402,0.715486353021007,"Female",37,"< 18.000£","Further education",4.5,6.9,"left-leaning",5,6,3,4,3,6,2,2,6,2,6,7,3,4.16666666666667,4.5,3.5,4,4,4,5,1.294697,0,-0.0575,2.282,1.0872,0.1555,0.0729,2.07,0.1142
"61","5c780b32f2fe9400169291fb",2.44204124031865,-0.00190870549157829,0.338328863995406,0.300358533241773,-0.0313007617128191,0.161254645956093,0.422580275034708,"Male",47,"30.501£ to 45.000£","Further education",3,6.8,"right-leaning",9,4,1,1,1,3,1,1,2,1,6,2,1,2,2.5,1,2,1.5,3.5,1.5,0.6988837,-0.22,-0.0575,2.282,4.0896,0,0,0,0
"62","5c7fb5f2e87c1c00168a7de3",2.58360129854883,2.18098896786611,0.49321525411935,0.677865212120539,0.394312046159479,0.488215242106932,0.667620094284899,"Male",64,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,2.1,"left-leaning",3,7,7,7,7,7,5,7,7,7,7,7,7,6.83333333333333,7,7,6,7,7,7,1.294697,-0.33,-0.0575,1.234,0,0,0,0,0
"63","5c8a2d11f7ab04001042af3c",2.5027279148744,0.500570799125408,1.39714925909407,0.481025326004744,0.446098507061732,0.674286438937295,1.02616847014812,"Male",29,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.25,4,"left-leaning",3,6,4,4,3,6,4,2,4,2,6,5,3,4.08333333333333,5,3.5,5,3,4,4,0.6988837,-0.33,-0.0575,2.282,0.2726,0.1555,0.0729,0.9,0.1142
"64","5c93b062c9d93b0015fcbc02",2.46612420787632,0.958460008526515,0.504112667102507,0.5269713827563,0.520194949107601,0.596648923534466,1.19848587764991,"Female",40,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,3,"left-leaning",5,7,3,7,4,7,1,1,4,5,7,7,4,4.75,5,5.5,4,2.5,6,5.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"65","5caa0d17f1622b001256f767",2.44445926243693,0.780396793114969,0.101208476637387,0.612049230446102,0.196428512598477,0.334028556372162,0.711096542643579,"Female",39,"< 18.000£","Compulsory education",5.75,6.8,"left-leaning",4,6,3,3,2,6,3,3,6,2,6,6,2,4,4.5,2.5,4.5,4.5,4,4,0.1031,-0.22,-0.0575,2.282,1.0872,0,0,3.59,0
"66","5cb001bac900f300128b3171",2.5903380590275,-0.235055405546209,0.687771086418714,0.401233344388696,0.679315269725086,0.516603943025319,0.804336006736728,"Female",37,"< 18.000£","Further education",6,4.1,"right-leaning",6,4,5,5,3,7,2,7,5,5,7,5,7,5.16666666666667,4.5,4,4.5,6,6,6,1.294697,-0.44,-0.0575,1.053,0,0.1555,0.0729,2.07,0.1142
"67","5cb9051d43630e00018afa56",2.56467225787321,2.56500844254338,0.914887151134429,0.744286770889847,0.115739742448477,0.487051636875863,0.5138970840847,"Male",42,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",1.75,10.1,"right-leaning",9,3,1,5,5,3,3,1,5,6,6,3,3,3.66666666666667,2,5,3,3,6,3,1.294697,-0.11,0,2.282,1.0872,1.11645,0.8755,3.59,0.995975
"68","5ccf4c5db46c7000170d7f5a",2.42280849182433,0.760112975585434,0.3016883262689,0.837471167355101,0.236288003673853,0.425635384982934,0.719803048232882,"Female",22,"< 18.000£","Higher education (Bachelor, Master, PhD)",4.5,7.3,"left-leaning",4,7,4,5,1,5,2,1,4,3,5,5,2,3.66666666666667,5.5,3,3.5,2.5,4,3.5,1.294697,-0.22,-0.0575,2.282,0,0.1555,0.2909,3.59,0.2232
"69","5cd01e707e84a20017fddc02",2.53973460685093,0.97898416856837,0.829132968933615,0.487547295919044,0.142389152266444,0.519739511110533,0.859470927263299,"Female",66,"< 18.000£","Higher education (Bachelor, Master, PhD)",2.25,5,"right-leaning",6,7,3,3,1,5,1,1,4,5,7,7,3,3.91666666666667,5,2,3,2.5,6,5,0.6988837,-0.22,-0.0575,2.282,0,0.1555,0.0729,2.07,0.1142
"70","5ce046f0feca32001bf94033",2.63675298389608,0.923598428635174,0.559114824950722,0.637513242862203,0.661943072167765,0.573283225510538,0.787539265590546,"Female",36,"< 18.000£","Compulsory education",6,3.8,"left-leaning",3,7,5,5,5,6,2,3,3,4,7,5,4,4.66666666666667,6,5,4,3,5.5,4.5,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,0.36,0.1142
"71","5cf62554ba314a001b11b8c4",2.44707558183474,0.396752157995946,0.537432468211615,0.161342858054749,0.420192833900462,0.325539325249191,0.761991977554377,"Female",51,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,4.9,"left-leaning",3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.6988837,-0.11,-0.0575,2.282,2.0414,0,0,0,0
"72","5d31c201c88f0e001a4c3cb3",2.60305974256621,0.529129833560071,0.445074002624726,0.243791730207445,0.301469886258334,0.252431816911517,0.382795896441952,"Male",62,"23.001£ to 30.500£","Compulsory education",2.75,3.3,"right-leaning",9,6,1,4,4,3,1,1,1,1,7,4,1,2.83333333333333,3.5,4,2,1,4,2.5,1.294697,-0.44,-0.0575,2.282,0.2726,0,0,0,0
"73","5d380e7c0322fd0018f3f9cd",2.6158763511837,0.63268632704236,1.78537457714222,0.101544857260649,0.676462734016391,0.807161622643371,1.26937009820444,"Female",30,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,5.4,"left-leaning",4,6,3,6,1,6,1,1,1,2,6,4,1,3.16666666666667,4.5,3.5,3.5,1,4,2.5,1.294697,-0.11,-0.0575,2.282,1.0872,0,0,0.9,0
"74","5d51c2618bdb8000193f36d2",2.48340413149006,0.195411746102715,0.468369699799583,0.43687799400735,0.280181533978042,0.510839833214577,1.0891491859783,"Male",32,"> 45.001£","Further education",5,4.9,"left-leaning",5,6,1,2,2,6,1,1,1,2,5,4,1,2.66666666666667,3.5,2,3.5,1,3.5,2.5,0.6988837,-0.11,-0.0575,2.282,2.0414,0,0,0,0
"75","5d531d67c208c0000167ff54",2.50973318010853,1.81358928660358,1.1462662111622,0.846548386059098,0.384058453759783,0.785067029065375,1.15156152900526,"Female",56,"23.001£ to 30.500£","Further education",6,2.2,"right-leaning",6,7,4,4,7,7,4,3,7,5,7,7,7,5.75,5.5,5.5,5.5,5,6,7,0.1031,-0.44,-0.0575,2.282,0.2726,0,0,0,0
"76","5d53bf0c2ebe880001a473d2",2.53760542888589,0.692823028532205,0.853537588988954,0.0319678339623978,-0.000254575305077165,0.197075248224949,0.327008759642025,"Female",41,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,7.4,"left-leaning",2,7,3,2,2,2,1,4,5,3,7,7,4,3.91666666666667,5,2,1.5,4.5,5,5.5,1.294697,-0.22,-0.0575,1.431,1.0872,0.1555,0.0729,3.59,0.1142
"77","5d5455ee69f96b00164f77c7",2.50704941987375,1.30876965622014,0.241410371919552,0.703387678460846,0.258517234741147,0.425142873523767,0.723424433644226,"Female",38,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.25,1.7,"left-leaning",1,7,4,5,5,7,3,5,7,4,5,6,4,5.16666666666667,5.5,5,5,6,4.5,5,0.6988837,-0.11,-0.0575,1.053,0,0.1555,0,0.36,0.07775
"78","5d5ab7dd5c65830001b05441",2.53043897228773,1.47293871553444,0.990897058667922,1.07504974231438,0.66242166335382,0.886351169904522,1.24485807696766,"Female",36,"23.001£ to 30.500£","Further education",4.75,4.1,"left-leaning",4,6,2,5,6,7,5,5,6,5,7,6,5,5.41666666666667,4,5.5,6,5.5,6,5.5,0.6988837,-0.11,-0.0575,2.282,1.0872,0.1555,0,0,0.07775
"79","5d753206869c8f0001b358dd",2.57648883507295,1.95994452219081,1.01266173649312,0.66802487367736,0.333055201104039,0.603687544175879,0.773331197337564,"Female",39,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.5,1.5,"left-leaning",5,5,4,5,4,6,4,4,5,5,6,5,4,4.75,4.5,4.5,5,4.5,5.5,4.5,0.1031,-0.22,-0.0575,1.431,0.2726,0,0,0,0
"80","5d867e7268f35d00167729d4",2.55236893849016,1.51648525437587,1.51588955463717,1.08133752259941,0.539324251124449,1.09642903239985,1.5679904040216,"Female",50,"23.001£ to 30.500£","Further education",5.25,11.1,"left-leaning",4,4,4,5,3,5,2,2,6,4,7,7,4,4.41666666666667,4,4,3.5,4,5.5,5.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,6.74,0
"81","5d8b8137604bb000150db6d9",2.6314583228283,0.348577586261937,0.468366313744394,0.719883276502246,0.806844082253017,0.665736518142519,0.991172713620913,"Male",19,"18.000£ to 23.000£","Compulsory education",3.75,3.6,"right-leaning",6,3,1,3,2,5,1,1,4,1,4,4,1,2.5,2,2.5,3,2.5,2.5,2.5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"82","5da9633472811e0014ed4256",2.60782442610851,0.98752234733523,0.892589295990044,0.478657191162051,0.485961483717776,0.605480113900768,0.899966585450338,"Male",68,"< 18.000£","Further education",6,3.1,"left-leaning",5,6,6,6,6,7,4,4,5,7,7,7,6,5.91666666666667,6,6,5.5,4.5,7,6.5,0.1031,-0.33,-0.0575,2.282,1.0872,0,0,0,0
"83","5dc860e9dcc83f5d2d85ec67",2.62920204189664,0.39526884000085,1.48214686068874,0.488029021793603,0.61835443689446,0.813528714286131,1.15259680313551,"Female",41,"< 18.000£","Higher education (Bachelor, Master, PhD)",5,3.3,"left-leaning",5,7,5,5,5,6,4,7,7,7,7,7,5,6,6,5,5,7,7,6,1.294697,-0.22,-0.0575,0.955,0.2726,0.1555,0,0.9,0.07775
"84","5de78a8e36d8257071f28d9f",2.51575156906718,2.6772615614439,1.08275378390672,0.697199626628045,0.411649497374621,0.683826908842741,0.985966845696354,"Male",59,"> 45.001£","Compulsory education",6,2.6,"right-leaning",6,7,5,5,6,7,2,2,6,4,7,7,7,5.41666666666667,6,5.5,4.5,4,5.5,7,1.294697,-0.11,-0.0575,1.053,0.2726,0.1555,0,0,0.07775
"85","5dee0f970fdb274ae30f0846",2.52348764981086,0.842674472751973,0.929944222841556,0.534198626351472,0.584039506022402,0.760724227235164,1.36600308292012,"Male",51,"> 45.001£","Higher education (Bachelor, Master, PhD)",2.75,3.3,"right-leaning",7,6,2,4,4,5,4,3,4,6,6,5,6,4.58333333333333,4,4,4.5,3.5,6,5.5,0.1031,-0.44,-0.0575,2.282,0.2726,0.1555,0.0729,0.9,0.1142
"86","5e07b62f3ccda211e4485812",2.61483353880504,0.686396562496679,1.55956586121292,0.531948618006923,0.441229060768252,1.02955086736832,1.71719305971697,"Female",54,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,3.6,"left-leaning",5,7,5,5,4,6,5,5,6,4,7,7,4,5.41666666666667,6,4.5,5.5,5.5,5.5,5.5,1.294697,-0.22,-0.0575,1.234,1.0872,0.1555,0.0729,0.36,0.1142
"87","5e0a2c6ca1f3612bc1edd2bc",2.53377550339358,0.528718632127837,1.44545859411336,0.803122188643989,0.608323554216134,0.973873785796245,1.48913570449032,"Female",42,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.25,5.6,"left-leaning",5,7,4,4,2,7,4,5,6,4,6,4,4,4.75,5.5,3,5.5,5.5,5,4,0.6988837,-0.11,-0.0575,2.282,0.2726,0.1555,0.2909,2.07,0.2232
"88","5e16ef52a2c696c9ecf3c849",2.51170248926537,0.975542217553388,0.500399419239249,0.731806488218471,0.302721854256949,0.513815142782935,0.8168773541061,"Male",57,"30.501£ to 45.000£","Compulsory education",2,6.3,"right-leaning",6,4,1,1,1,4,1,1,1,2,7,6,1,2.5,2.5,1,2.5,1,4.5,3.5,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,2.07,0
"89","5e206b02d63ca0000bc99207",2.46801754912423,-0.172236860189616,-0.170575338320226,0.718136470345089,0.664315129338808,0.613137040356321,1.36948974031954,"Female",34,"18.000£ to 23.000£","Further education",5.5,3.6,"left-leaning",3,7,5,7,7,7,1,1,7,7,7,7,7,5.83333333333333,6,7,4,4,7,7,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"90","5e3ec7559b43781188725eea",2.56791494595039,0.395456421677365,0.749944077363625,0.590477739703334,0.423068471712745,0.694861229518158,1.2005202662415,"Female",32,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.75,4.5,"right-leaning",7,5,4,5,2,6,3,3,5,5,5,6,4,4.41666666666667,4.5,3.5,4.5,4,5,5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0.9,0
"91","5e510d0760dd0913e45370dc",2.48137616996281,0.340236035099589,1.5160108085793,0.803423549305567,0.417888887529636,0.944344690882343,1.4968430179068,"Female",68,"< 18.000£","Compulsory education",6,3.7,"right-leaning",7,6,5,4,4,6,4,2,5,4,7,5,5,4.75,5.5,4,5,3.5,5.5,5,0.6988837,-0.44,-0.0575,2.282,0.2726,0,0,0.9,0
"92","5e67f9a00785170a0fc039b2",2.6448251990578,1.15999046388588,0.726383864526256,0.533668756456638,0.581624906450079,0.66653763111584,1.01749744383012,"Male",45,"23.001£ to 30.500£","Further education",4,4.1,"left-leaning",5,7,3,2,1,7,1,1,3,6,6,6,2,3.75,5,1.5,4,2,6,4,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.9,0
"93","5e766b0ba02ca51dfa1de797",2.51609717427466,0.939807516696075,1.25537722345469,0.360474457040064,0.73909333842949,0.679118221459758,1.0942367169603,"Male",60,"> 45.001£","Higher education (Bachelor, Master, PhD)",5.75,1.8,"left-leaning",5,5,7,7,7,7,1,4,2,4,7,7,7,5.41666666666667,6,7,4,3,5.5,7,0.6988837,-0.33,-0.0575,1.234,0.2726,0,0,0.36,0
"94","5e8f28c5d73dcd03c21314dc",2.64251292022339,2.68687735903618,0.975663311511909,0.716207517849802,0.492741091057951,0.706613647110979,0.907048179485854,"Female",46,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,3.5,"left-leaning",4,7,6,6,7,7,4,5,6,5,7,6,7,6.08333333333333,6.5,6.5,5.5,5.5,6,6.5,0.6988837,-0.33,-0.0575,2.282,0,0.6201,0.2909,0,0.4555
"95","5e9f0bc126557006ea49d1f4",2.55394113857105,1.00412619930586,-0.721402770399193,0.567971906957372,-0.0785296256726304,-0.0443406961276777,0.011594709676677,"Male",69,"> 45.001£","Higher education (Bachelor, Master, PhD)",1.75,2.3,"right-leaning",6,4,2,3,2,5,1,1,1,1,5,4,1,2.5,3,2.5,3,1,3,2.5,0.1031,-0.33,-0.0575,2.282,0.2726,0,0,0,0
"96","5ea051f6ef1e88000bbae035",2.42741778479473,0.903817490387857,1.11774277083585,0.467859556155957,0.16225652813313,0.532638548215102,0.917413086407119,"Male",71,"< 18.000£","Compulsory education",2.25,5.5,"right-leaning",6,5,1,4,1,5,1,1,5,1,5,5,3,3.08333333333333,3,2.5,3,3,3,4,1.294697,-0.33,-0.0575,2.282,0.2726,0,0,2.07,0
"97","5ea31e2cfe333e274552c8d6",2.52365546278821,1.11773931974612,0.958200705504585,0.305898599914696,0.220870671848376,0.439561529786801,0.719040921635625,"Female",73,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,3.7,"left-leaning",5,7,5,3,3,5,4,3,4,4,4,4,5,4.25,6,3,4.5,3.5,4,4.5,1.294697,-0.33,-0.0575,2.282,0.2726,0.1555,0.0729,0,0.1142
"98","5eaab7bc385332016e089dda",2.57075734918683,1.04187831802577,0.548903493993666,0.956934454118727,0.631343819369118,0.842251064017053,1.3796079797875,"Male",37,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4,4.8,"right-leaning",8,6,3,5,4,6,3,2,5,2,6,6,5,4.41666666666667,4.5,4.5,4.5,3.5,4,5.5,0.6988837,-0.22,-0.0575,2.282,1.0872,0.1555,0,0.9,0.07775
"99","5eac2b53f9860926271f3436",2.478672883857,1.02629206293613,0.24928782168405,0.699104550808879,0.295731185096027,0.387135756580037,0.654523482252265,"Male",24,"< 18.000£","Higher education (Bachelor, Master, PhD)",5,4.5,"right-leaning",6,7,1,6,3,7,3,4,5,5,6,6,6,4.91666666666667,4,4.5,5,4.5,5.5,6,1.294697,-0.22,-0.0575,2.282,0.2726,0,0.0729,0.9,0.03645
"100","5ead6fe25ed0c73fa418e825",2.54123252611341,2.20484206427622,1.45714065619017,0.611238931010032,0.493606512394051,0.858165267553747,1.31453926970192,"Female",35,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,2.2,"left-leaning",4,6,3,5,4,6,4,6,6,5,6,6,4,5.08333333333333,4.5,4.5,5,6,5.5,5,0.1031,-0.22,-0.0575,1.053,1.0872,0.1555,0.0729,0.36,0.1142
"101","5eaf0f7a12e7015e515672f5",2.52521136463115,0.212028780102968,1.01659295115324,0.244115675573861,0.368840907506045,0.597972004372835,1.15621313689606,"Female",21,"> 45.001£","Higher education (Bachelor, Master, PhD)",4.25,9.8,"left-leaning",5,7,3,4,1,2,1,1,2,3,5,4,1,2.83333333333333,5,2.5,1.5,1.5,4,2.5,0.6988837,-0.11,-0.0575,2.282,0,0.1555,0.0729,6.74,0.1142
"102","5ebe6f716af68007472aff9a",2.37781280118412,0.540324786242585,0.833621927096507,0.410015741343461,0.17592680592672,0.446786363179644,0.929997854923892,"Female",56,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,2.6,"left-leaning",4,7,2,7,5,7,4,4,7,6,7,7,6,5.75,4.5,6,5.5,5.5,6.5,6.5,0.6988837,-0.33,-0.0575,1.234,1.0872,0,0,0,0
"103","5ec28a6332a7510637436a57",2.43826783639537,0.618222074796142,0.660185781647164,0.328289218451996,0.31876111456995,0.62377907706488,1.42287533662212,"Female",48,"> 45.001£","Higher education (Bachelor, Master, PhD)",1,9.9,"right-leaning",7,6,1,1,1,3,1,1,2,1,6,4,1,2.33333333333333,3.5,1,2,1.5,3.5,2.5,0.6988837,0,-0.0575,2.282,0.2726,0,0,6.74,0
"104","5ecae23b40dae00008174c32",2.54967996195112,1.61720470021833,1.22211877390593,0.818684286908228,0.776504349447353,0.831428645230962,1.14001310184394,"Male",52,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",4.75,3.3,"right-leaning",7,7,3,4,3,6,5,2,3,7,7,5,5,4.75,5,3.5,5.5,2.5,7,5,0.1031,-0.22,-0.0575,2.282,0.2726,0,0,0.9,0
"105","5ecb75a89b41896d3d07e48c",2.57534385838415,1.32275341807898,0.834531154770301,0.505821349226696,0.389843510156323,0.601671067985196,0.945811004934343,"Female",29,"< 18.000£","Compulsory education",5.75,5,"right-leaning",8,5,2,3,5,6,1,1,3,5,6,6,6,4.08333333333333,3.5,4,3.5,2,5.5,6,0.6988837,-0.22,-0.0575,2.282,2.0414,0.1555,0.0729,0.36,0.1142
"106","5edac0f64bdac171a36a04fb",2.54840975586609,1.36386936396345,0.412165771400757,0.551581812958753,0.362495719988859,0.50374900360981,0.888700163772684,"Male",30,"< 18.000£","Higher education (Bachelor, Master, PhD)",3.75,3.6,"left-leaning",5,7,3,3,3,5,2,1,4,5,6,5,3,3.91666666666667,5,3,3.5,2.5,5.5,4,0.6988837,-0.44,-0.0575,2.282,1.0872,0,0,0.36,0
"107","5edec1fe543b8816c672b069",2.54644037960754,1.25527568185537,1.55604280811107,1.08148442342076,1.00146705301395,1.16633319588825,1.67168612425967,"Male",29,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",3.75,3.1,"right-leaning",8,5,3,2,2,5,1,1,1,3,6,5,2,3,4,2,3,1,4.5,3.5,0.6988837,-0.11,-0.0575,2.282,0.2726,0,0,0,0
"108","5efa06a1126bfa7f11506169",2.57365713865115,2.84086713235695,0.96760175910903,0.835798601196889,0.314296089332144,0.740117795386082,1.04733196068497,"Female",41,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,5.5,"left-leaning",3,7,5,7,6,7,2,5,6,6,6,6,5,5.66666666666667,6,6.5,4.5,5.5,6,5.5,0.6988837,-0.22,-0.0575,0.955,0.2726,0.1555,0.0729,3.59,0.1142
"109","5f19675f002f9a01e273dc57",2.59258029930532,2.1567548425814,1.48734517369629,0.564626022745581,0.513908828278352,0.848142542367992,1.24288919106795,"Female",52,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,5.3,"left-leaning",3,7,4,4,1,4,5,5,5,6,7,6,6,5,5.5,2.5,4.5,5,6.5,6,1.294697,-0.44,-0.0575,2.282,0,0.1555,0,2.07,0.07775
